01:48.501  render           | Fra: 53 | Rendering 64 / 64 samples
01:48.789  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0053.png'
01:48.790  render           | Time: 00:02.65 (Saving: 00:00.20)
01:48.790  render           | Rendering frame 54
01:48.814  render           | Start rendering: Scene, ViewLayer
01:48.814  render           | Engine: EEVEE
01:49.262  render           | Fra: 54 | Rendering 1 / 64 samples
01:50.011  render           | Fra: 54 | Rendering 25 / 64 samples
01:50.783  render           | Fra: 54 | Rendering 50 / 64 samples
01:51.215  render           | Fra: 54 | Rendering 64 / 64 samples
01:51.382  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0054.png'
01:51.383  render           | Time: 00:02.56 (Saving: 00:00.12)
01:51.383  render           | Rendering frame 55
01:51.408  render           | Start rendering: Scene, ViewLayer
01:51.408  render           | Engine: EEVEE
01:51.821  render           | Fra: 55 | Rendering 1 / 64 samples
01:52.620  render           | Fra: 55 | Rendering 25 / 64 samples
01:53.430  render           | Fra: 55 | Rendering 50 / 64 samples
01:53.885  render           | Fra: 55 | Rendering 64 / 64 samples
01:54.265  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0055.png'
01:54.267  render           | Time: 00:02.85 (Saving: 00:00.29)
01:54.268  render           | Rendering frame 56
01:54.304  render           | Start rendering: Scene, ViewLayer
01:54.304  render           | Engine: EEVEE
01:54.756  render           | Fra: 56 | Rendering 1 / 64 samples
01:55.591  render           | Fra: 56 | Rendering 25 / 64 samples
01:56.454  render           | Fra: 56 | Rendering 50 / 64 samples
01:56.922  render           | Fra: 56 | Rendering 64 / 64 samples
01:57.315  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0056.png'
01:57.316  render           | Time: 00:03.01 (Saving: 00:00.31)
01:57.319  render           | Rendering frame 57
01:57.346  render           | Start rendering: Scene, ViewLayer
01:57.346  render           | Engine: EEVEE
01:57.918  render           | Fra: 57 | Rendering 1 / 64 samples
01:58.789  render           | Fra: 57 | Rendering 25 / 64 samples
01:59.664  render           | Fra: 57 | Rendering 50 / 64 samples
02:00.165  render           | Fra: 57 | Rendering 64 / 64 samples
02:00.487  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0057.png'
02:00.488  render           | Time: 00:03.14 (Saving: 00:00.21)
02:00.489  render           | Rendering frame 58
02:00.509  render           | Start rendering: Scene, ViewLayer
02:00.509  render           | Engine: EEVEE
02:00.937  render           | Fra: 58 | Rendering 1 / 64 samples
02:01.742  render           | Fra: 58 | Rendering 25 / 64 samples
02:02.604  render           | Fra: 58 | Rendering 50 / 64 samples
02:03.070  render           | Fra: 58 | Rendering 64 / 64 samples
02:03.383  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0058.png'
02:03.385  render           | Time: 00:02.87 (Saving: 00:00.23)
02:03.386  render           | Rendering frame 59
02:03.410  render           | Start rendering: Scene, ViewLayer
02:03.410  render           | Engine: EEVEE
02:03.878  render           | Fra: 59 | Rendering 1 / 64 samples
02:04.615  render           | Fra: 59 | Rendering 25 / 64 samples
02:05.370  render           | Fra: 59 | Rendering 50 / 64 samples
02:05.777  render           | Fra: 59 | Rendering 64 / 64 samples
02:06.087  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0059.png'
02:06.088  render           | Time: 00:02.67 (Saving: 00:00.22)
02:06.088  render           | Rendering frame 60
02:06.102  render           | Start rendering: Scene, ViewLayer
02:06.102  render           | Engine: EEVEE
02:06.541  render           | Fra: 60 | Rendering 1 / 64 samples
02:07.206  render           | Fra: 60 | Rendering 25 / 64 samples
02:07.913  render           | Fra: 60 | Rendering 50 / 64 samples
02:08.312  render           | Fra: 60 | Rendering 64 / 64 samples
02:08.592  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0060.png'
02:08.594  render           | Time: 00:02.49 (Saving: 00:00.19)
02:08.595  render           | Rendering frame 61
02:08.613  render           | Start rendering: Scene, ViewLayer
02:08.613  render           | Engine: EEVEE
02:09.160  render           | Fra: 61 | Rendering 1 / 64 samples
02:09.920  render           | Fra: 61 | Rendering 25 / 64 samples
02:10.738  render           | Fra: 61 | Rendering 50 / 64 samples
02:11.195  render           | Fra: 61 | Rendering 64 / 64 samples
02:11.693  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0061.png'
02:11.694  render           | Time: 00:03.08 (Saving: 00:00.38)
02:11.694  render           | Rendering frame 62
02:11.710  render           | Start rendering: Scene, ViewLayer
02:11.710  render           | Engine: EEVEE
02:12.308  render           | Fra: 62 | Rendering 1 / 64 samples
02:13.138  render           | Fra: 62 | Rendering 25 / 64 samples
02:13.933  render           | Fra: 62 | Rendering 50 / 64 samples
02:14.349  render           | Fra: 62 | Rendering 64 / 64 samples
02:14.737  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0062.png'
02:14.738  render           | Time: 00:03.02 (Saving: 00:00.25)
02:14.739  render           | Rendering frame 63
02:14.755  render           | Start rendering: Scene, ViewLayer
02:14.755  render           | Engine: EEVEE
02:15.237  render           | Fra: 63 | Rendering 1 / 64 samples
02:16.010  render           | Fra: 63 | Rendering 25 / 64 samples
02:16.811  render           | Fra: 63 | Rendering 50 / 64 samples
02:17.325  render           | Fra: 63 | Rendering 64 / 64 samples
02:17.754  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0063.png'
02:17.756  render           | Time: 00:02.99 (Saving: 00:00.30)
02:17.757  render           | Rendering frame 64
02:17.785  render           | Start rendering: Scene, ViewLayer
02:17.785  render           | Engine: EEVEE
02:18.919  render           | Fra: 64 | Rendering 1 / 64 samples
02:19.756  render           | Fra: 64 | Rendering 25 / 64 samples
02:20.590  render           | Fra: 64 | Rendering 50 / 64 samples
02:21.059  render           | Fra: 64 | Rendering 64 / 64 samples
02:21.834  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0064.png'
02:21.834  render           | Time: 00:04.04 (Saving: 00:00.38)
02:21.835  render           | Rendering frame 65
02:21.858  render           | Start rendering: Scene, ViewLayer
02:21.858  render           | Engine: EEVEE
02:22.840  render           | Fra: 65 | Rendering 1 / 64 samples
02:23.628  render           | Fra: 65 | Rendering 25 / 64 samples
02:24.348  render           | Fra: 65 | Rendering 50 / 64 samples
02:24.749  render           | Fra: 65 | Rendering 64 / 64 samples
02:25.444  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0065.png'
02:25.444  render           | Time: 00:03.58 (Saving: 00:00.48)
02:25.448  render           | Rendering frame 66
02:25.529  render           | Start rendering: Scene, ViewLayer
02:25.529  render           | Engine: EEVEE
02:27.014  render           | Fra: 66 | Rendering 1 / 64 samples
02:27.813  render           | Fra: 66 | Rendering 25 / 64 samples
02:28.634  render           | Fra: 66 | Rendering 50 / 64 samples
02:29.104  render           | Fra: 66 | Rendering 64 / 64 samples
02:29.766  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0066.png'
02:29.771  render           | Time: 00:04.24 (Saving: 00:00.45)
02:29.775  render           | Rendering frame 67
02:29.857  render           | Start rendering: Scene, ViewLayer
02:29.857  render           | Engine: EEVEE
02:31.020  render           | Fra: 67 | Rendering 1 / 64 samples
02:31.836  render           | Fra: 67 | Rendering 25 / 64 samples
02:32.628  render           | Fra: 67 | Rendering 50 / 64 samples
02:33.086  render           | Fra: 67 | Rendering 64 / 64 samples
02:33.984  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0067.png'
02:33.988  render           | Time: 00:04.12 (Saving: 00:00.70)
02:33.992  render           | Rendering frame 68
02:34.070  render           | Start rendering: Scene, ViewLayer
02:34.070  render           | Engine: EEVEE
02:34.882  render           | Fra: 68 | Rendering 1 / 64 samples
02:35.609  render           | Fra: 68 | Rendering 25 / 64 samples
02:36.364  render           | Fra: 68 | Rendering 50 / 64 samples
02:36.857  render           | Fra: 68 | Rendering 64 / 64 samples
02:39.671  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0068.png'
02:39.672  render           | Time: 00:05.60 (Saving: 00:02.56)
02:39.673  render           | Rendering frame 69
02:39.692  render           | Start rendering: Scene, ViewLayer
02:39.692  render           | Engine: EEVEE
02:40.632  render           | Fra: 69 | Rendering 1 / 64 samples
02:41.419  render           | Fra: 69 | Rendering 25 / 64 samples
02:42.201  render           | Fra: 69 | Rendering 50 / 64 samples
02:42.637  render           | Fra: 69 | Rendering 64 / 64 samples
02:42.995  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0069.png'
02:42.997  render           | Time: 00:03.30 (Saving: 00:00.29)
02:42.998  render           | Rendering frame 70
02:43.025  render           | Start rendering: Scene, ViewLayer
02:43.025  render           | Engine: EEVEE
02:43.610  render           | Fra: 70 | Rendering 1 / 64 samples
02:44.440  render           | Fra: 70 | Rendering 25 / 64 samples
02:45.239  render           | Fra: 70 | Rendering 50 / 64 samples
02:45.683  render           | Fra: 70 | Rendering 64 / 64 samples
02:46.069  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0070.png'
02:46.071  render           | Time: 00:03.04 (Saving: 00:00.25)
02:46.071  render           | Rendering frame 71
02:46.106  render           | Start rendering: Scene, ViewLayer
02:46.106  render           | Engine: EEVEE
02:46.607  render           | Fra: 71 | Rendering 1 / 64 samples
02:47.382  render           | Fra: 71 | Rendering 25 / 64 samples
02:48.186  render           | Fra: 71 | Rendering 50 / 64 samples
02:48.619  render           | Fra: 71 | Rendering 64 / 64 samples
02:48.953  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0071.png'
02:48.954  render           | Time: 00:02.84 (Saving: 00:00.21)
02:48.954  render           | Rendering frame 72
02:48.978  render           | Start rendering: Scene, ViewLayer
02:48.978  render           | Engine: EEVEE
02:49.570  render           | Fra: 72 | Rendering 1 / 64 samples
02:50.374  render           | Fra: 72 | Rendering 25 / 64 samples
02:51.206  render           | Fra: 72 | Rendering 50 / 64 samples
02:51.672  render           | Fra: 72 | Rendering 64 / 64 samples
02:51.899  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0072.png'
02:51.899  render           | Time: 00:02.92 (Saving: 00:00.17)
02:51.899  render           | Rendering frame 73
02:51.899  render           | Start rendering: Scene, ViewLayer
02:51.899  render           | Engine: EEVEE
02:52.344  render           | Fra: 73 | Rendering 1 / 64 samples
02:53.171  render           | Fra: 73 | Rendering 25 / 64 samples
02:54.006  render           | Fra: 73 | Rendering 50 / 64 samples
02:54.472  render           | Fra: 73 | Rendering 64 / 64 samples
02:54.800  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0073.png'
02:54.802  render           | Time: 00:02.90 (Saving: 00:00.24)
02:54.803  render           | Rendering frame 74
02:54.970  render           | Start rendering: Scene, ViewLayer
02:54.970  render           | Engine: EEVEE
02:55.943  render           | Fra: 74 | Rendering 1 / 64 samples
02:56.806  render           | Fra: 74 | Rendering 25 / 64 samples
02:57.694  render           | Fra: 74 | Rendering 50 / 64 samples
02:58.189  render           | Fra: 74 | Rendering 64 / 64 samples
02:58.899  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0074.png'
02:58.905  render           | Time: 00:03.93 (Saving: 00:00.57)
02:58.905  render           | Rendering frame 75
02:58.959  render           | Start rendering: Scene, ViewLayer
02:58.959  render           | Engine: EEVEE
02:59.655  render           | Fra: 75 | Rendering 1 / 64 samples
03:00.500  render           | Fra: 75 | Rendering 25 / 64 samples
03:01.373  render           | Fra: 75 | Rendering 50 / 64 samples
03:01.856  render           | Fra: 75 | Rendering 64 / 64 samples
03:02.413  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0075.png'
03:02.416  render           | Time: 00:03.45 (Saving: 00:00.36)
03:02.420  render           | Rendering frame 76
03:02.480  render           | Start rendering: Scene, ViewLayer
03:02.480  render           | Engine: EEVEE
03:03.251  render           | Fra: 76 | Rendering 1 / 64 samples
03:04.072  render           | Fra: 76 | Rendering 25 / 64 samples
03:04.939  render           | Fra: 76 | Rendering 50 / 64 samples
03:05.415  render           | Fra: 76 | Rendering 64 / 64 samples
03:05.734  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0076.png'
03:05.735  render           | Time: 00:03.25 (Saving: 00:00.19)
03:05.736  render           | Rendering frame 77
03:05.766  render           | Start rendering: Scene, ViewLayer
03:05.766  render           | Engine: EEVEE
03:06.321  render           | Fra: 77 | Rendering 1 / 64 samples
03:07.190  render           | Fra: 77 | Rendering 25 / 64 samples
03:08.072  render           | Fra: 77 | Rendering 50 / 64 samples
03:08.581  render           | Fra: 77 | Rendering 64 / 64 samples
03:08.984  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0077.png'
03:08.985  render           | Time: 00:03.21 (Saving: 00:00.28)
03:08.985  render           | Rendering frame 78
03:09.010  render           | Start rendering: Scene, ViewLayer
03:09.010  render           | Engine: EEVEE
03:09.847  render           | Fra: 78 | Rendering 1 / 64 samples
03:10.701  render           | Fra: 78 | Rendering 25 / 64 samples
03:11.550  render           | Fra: 78 | Rendering 50 / 64 samples
03:12.002  render           | Fra: 78 | Rendering 64 / 64 samples
03:13.366  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0078.png'
03:13.369  render           | Time: 00:04.35 (Saving: 00:00.76)
03:13.372  render           | Rendering frame 79
03:13.498  render           | Start rendering: Scene, ViewLayer
03:13.498  render           | Engine: EEVEE
03:14.934  render           | Fra: 79 | Rendering 1 / 64 samples
03:15.754  render           | Fra: 79 | Rendering 25 / 64 samples
03:16.645  render           | Fra: 79 | Rendering 50 / 64 samples
03:17.153  render           | Fra: 79 | Rendering 64 / 64 samples
03:17.574  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0079.png'
03:17.575  render           | Time: 00:04.07 (Saving: 00:00.25)
03:17.576  render           | Rendering frame 80
03:17.603  render           | Start rendering: Scene, ViewLayer
03:17.603  render           | Engine: EEVEE
03:18.178  render           | Fra: 80 | Rendering 1 / 64 samples
03:18.951  render           | Fra: 80 | Rendering 25 / 64 samples
03:19.749  render           | Fra: 80 | Rendering 50 / 64 samples
03:20.173  render           | Fra: 80 | Rendering 64 / 64 samples
03:20.497  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0080.png'
03:20.499  render           | Time: 00:02.89 (Saving: 00:00.22)
03:20.499  render           | Rendering frame 81
03:20.526  render           | Start rendering: Scene, ViewLayer
03:20.526  render           | Engine: EEVEE
03:21.021  render           | Fra: 81 | Rendering 1 / 64 samples
03:21.829  render           | Fra: 81 | Rendering 25 / 64 samples
03:22.691  render           | Fra: 81 | Rendering 50 / 64 samples
03:23.170  render           | Fra: 81 | Rendering 64 / 64 samples
03:23.518  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0081.png'
03:23.522  render           | Time: 00:02.99 (Saving: 00:00.23)
03:23.524  render           | Rendering frame 82
03:23.547  render           | Start rendering: Scene, ViewLayer
03:23.547  render           | Engine: EEVEE
03:24.008  render           | Fra: 82 | Rendering 1 / 64 samples
03:24.916  render           | Fra: 82 | Rendering 25 / 64 samples
03:25.822  render           | Fra: 82 | Rendering 50 / 64 samples
03:26.334  render           | Fra: 82 | Rendering 64 / 64 samples
03:26.556  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0082.png'
03:26.557  render           | Time: 00:03.00 (Saving: 00:00.15)
03:26.558  render           | Rendering frame 83
03:26.582  render           | Start rendering: Scene, ViewLayer
03:26.582  render           | Engine: EEVEE
03:27.100  render           | Fra: 83 | Rendering 1 / 64 samples
03:28.032  render           | Fra: 83 | Rendering 25 / 64 samples
03:28.978  render           | Fra: 83 | Rendering 50 / 64 samples
03:29.505  render           | Fra: 83 | Rendering 64 / 64 samples
03:29.880  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0083.png'
03:29.880  render           | Time: 00:03.29 (Saving: 00:00.25)
03:29.881  render           | Rendering frame 84
03:29.908  render           | Start rendering: Scene, ViewLayer
03:29.908  render           | Engine: EEVEE
03:30.454  render           | Fra: 84 | Rendering 1 / 64 samples
03:31.402  render           | Fra: 84 | Rendering 25 / 64 samples
03:32.397  render           | Fra: 84 | Rendering 50 / 64 samples
03:32.946  render           | Fra: 84 | Rendering 64 / 64 samples
03:33.388  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0084.png'
03:33.390  render           | Time: 00:03.48 (Saving: 00:00.33)
03:33.390  render           | Rendering frame 85
03:33.421  render           | Start rendering: Scene, ViewLayer
03:33.421  render           | Engine: EEVEE
03:34.265  render           | Fra: 85 | Rendering 1 / 64 samples
03:35.221  render           | Fra: 85 | Rendering 25 / 64 samples
03:36.226  render           | Fra: 85 | Rendering 50 / 64 samples
03:36.785  render           | Fra: 85 | Rendering 64 / 64 samples
03:37.108  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0085.png'
03:37.109  render           | Time: 00:03.68 (Saving: 00:00.22)
03:37.110  render           | Rendering frame 86
03:37.130  render           | Start rendering: Scene, ViewLayer
03:37.130  render           | Engine: EEVEE
03:37.698  render           | Fra: 86 | Rendering 1 / 64 samples
03:38.569  render           | Fra: 86 | Rendering 25 / 64 samples
03:39.548  render           | Fra: 86 | Rendering 50 / 64 samples
03:40.100  render           | Fra: 86 | Rendering 64 / 64 samples
03:40.657  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0086.png'
03:40.659  render           | Time: 00:03.52 (Saving: 00:00.37)
03:40.661  render           | Rendering frame 87
03:40.688  render           | Start rendering: Scene, ViewLayer
03:40.688  render           | Engine: EEVEE
03:41.533  render           | Fra: 87 | Rendering 1 / 64 samples
03:42.538  render           | Fra: 87 | Rendering 25 / 64 samples
03:43.539  render           | Fra: 87 | Rendering 50 / 64 samples
03:44.114  render           | Fra: 87 | Rendering 64 / 64 samples
03:44.518  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0087.png'
03:44.520  render           | Time: 00:03.82 (Saving: 00:00.28)
03:44.521  render           | Rendering frame 88
03:44.541  render           | Start rendering: Scene, ViewLayer
03:44.541  render           | Engine: EEVEE
03:45.046  render           | Fra: 88 | Rendering 1 / 64 samples
03:45.950  render           | Fra: 88 | Rendering 25 / 64 samples
03:46.887  render           | Fra: 88 | Rendering 50 / 64 samples
03:47.400  render           | Fra: 88 | Rendering 64 / 64 samples
03:47.715  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0088.png'
03:47.716  render           | Time: 00:03.17 (Saving: 00:00.23)
03:47.717  render           | Rendering frame 89
03:47.738  render           | Start rendering: Scene, ViewLayer
03:47.738  render           | Engine: EEVEE
03:48.215  render           | Fra: 89 | Rendering 1 / 64 samples
03:49.128  render           | Fra: 89 | Rendering 25 / 64 samples
03:50.089  render           | Fra: 89 | Rendering 50 / 64 samples
03:50.612  render           | Fra: 89 | Rendering 64 / 64 samples
03:50.948  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0089.png'
03:50.949  render           | Time: 00:03.20 (Saving: 00:00.23)
03:50.950  render           | Rendering frame 90
03:50.973  render           | Start rendering: Scene, ViewLayer
03:50.973  render           | Engine: EEVEE
03:51.362  render           | Fra: 90 | Rendering 1 / 64 samples
03:52.265  render           | Fra: 90 | Rendering 25 / 64 samples
03:53.198  render           | Fra: 90 | Rendering 50 / 64 samples
03:53.721  render           | Fra: 90 | Rendering 64 / 64 samples
03:54.156  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0090.png'
03:54.158  render           | Time: 00:03.18 (Saving: 00:00.30)
03:54.159  render           | Rendering frame 91
03:54.196  render           | Start rendering: Scene, ViewLayer
03:54.196  render           | Engine: EEVEE
03:54.496  render           | Fra: 91 | Rendering 1 / 64 samples
03:55.412  render           | Fra: 91 | Rendering 25 / 64 samples
03:56.350  render           | Fra: 91 | Rendering 50 / 64 samples
03:56.869  render           | Fra: 91 | Rendering 64 / 64 samples
03:57.256  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0091.png'
03:57.260  render           | Time: 00:03.06 (Saving: 00:00.28)
03:57.261  render           | Rendering frame 92
03:57.291  render           | Start rendering: Scene, ViewLayer
03:57.291  render           | Engine: EEVEE
03:57.694  render           | Fra: 92 | Rendering 1 / 64 samples
03:58.608  render           | Fra: 92 | Rendering 25 / 64 samples
03:59.519  render           | Fra: 92 | Rendering 50 / 64 samples
04:00.046  render           | Fra: 92 | Rendering 64 / 64 samples
04:00.267  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0092.png'
04:00.267  render           | Time: 00:02.97 (Saving: 00:00.17)
04:00.267  render           | Rendering frame 93
04:00.267  render           | Start rendering: Scene, ViewLayer
04:00.267  render           | Engine: EEVEE
04:00.503  render           | Fra: 93 | Rendering 1 / 64 samples
04:01.444  render           | Fra: 93 | Rendering 25 / 64 samples
04:02.406  render           | Fra: 93 | Rendering 50 / 64 samples
04:02.934  render           | Fra: 93 | Rendering 64 / 64 samples
04:03.216  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0093.png'
04:03.221  render           | Time: 00:02.94 (Saving: 00:00.22)
04:03.222  render           | Rendering frame 94
04:03.259  render           | Start rendering: Scene, ViewLayer
04:03.259  render           | Engine: EEVEE
04:03.794  render           | Fra: 94 | Rendering 1 / 64 samples
04:04.731  render           | Fra: 94 | Rendering 25 / 64 samples
04:05.699  render           | Fra: 94 | Rendering 50 / 64 samples
04:06.225  render           | Fra: 94 | Rendering 64 / 64 samples
04:06.553  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0094.png'
04:06.557  render           | Time: 00:03.29 (Saving: 00:00.25)
04:06.558  render           | Rendering frame 95
04:06.603  render           | Start rendering: Scene, ViewLayer
04:06.603  render           | Engine: EEVEE
04:07.057  render           | Fra: 95 | Rendering 1 / 64 samples
04:07.991  render           | Fra: 95 | Rendering 25 / 64 samples
04:08.950  render           | Fra: 95 | Rendering 50 / 64 samples
04:09.469  render           | Fra: 95 | Rendering 64 / 64 samples
04:09.804  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0095.png'
04:09.806  render           | Time: 00:03.20 (Saving: 00:00.25)
04:09.806  render           | Rendering frame 96
04:09.824  render           | Start rendering: Scene, ViewLayer
04:09.824  render           | Engine: EEVEE
04:10.154  render           | Fra: 96 | Rendering 1 / 64 samples
04:11.020  render           | Fra: 96 | Rendering 25 / 64 samples
04:11.895  render           | Fra: 96 | Rendering 50 / 64 samples
04:12.402  render           | Fra: 96 | Rendering 64 / 64 samples
04:12.772  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0096.png'
04:12.776  render           | Time: 00:02.94 (Saving: 00:00.29)
04:12.777  render           | Rendering frame 97
04:12.806  render           | Start rendering: Scene, ViewLayer
04:12.806  render           | Engine: EEVEE
04:13.215  render           | Fra: 97 | Rendering 1 / 64 samples
04:14.065  render           | Fra: 97 | Rendering 25 / 64 samples
04:14.936  render           | Fra: 97 | Rendering 50 / 64 samples
04:15.428  render           | Fra: 97 | Rendering 64 / 64 samples
04:15.758  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0097.png'
04:15.759  render           | Time: 00:02.95 (Saving: 00:00.25)
04:15.762  render           | Rendering frame 98
04:15.794  render           | Start rendering: Scene, ViewLayer
04:15.794  render           | Engine: EEVEE
04:16.152  render           | Fra: 98 | Rendering 1 / 64 samples
04:16.980  render           | Fra: 98 | Rendering 25 / 64 samples
04:17.822  render           | Fra: 98 | Rendering 50 / 64 samples
04:18.297  render           | Fra: 98 | Rendering 64 / 64 samples
04:18.607  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0098.png'
04:18.609  render           | Time: 00:02.81 (Saving: 00:00.22)
04:18.609  render           | Rendering frame 99
04:18.633  render           | Start rendering: Scene, ViewLayer
04:18.633  render           | Engine: EEVEE
04:18.865  render           | Fra: 99 | Rendering 1 / 64 samples
04:19.672  render           | Fra: 99 | Rendering 25 / 64 samples
04:20.530  render           | Fra: 99 | Rendering 50 / 64 samples
04:21.009  render           | Fra: 99 | Rendering 64 / 64 samples
04:21.326  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0099.png'
04:21.327  render           | Time: 00:02.69 (Saving: 00:00.23)
04:21.328  render           | Rendering frame 100
04:21.354  render           | Start rendering: Scene, ViewLayer
04:21.354  render           | Engine: EEVEE
04:21.746  render           | Fra: 100 | Rendering 1 / 64 samples
04:22.597  render           | Fra: 100 | Rendering 25 / 64 samples
04:23.463  render           | Fra: 100 | Rendering 50 / 64 samples
04:23.944  render           | Fra: 100 | Rendering 64 / 64 samples
04:24.270  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0100.png'
04:24.271  render           | Time: 00:02.91 (Saving: 00:00.24)
04:24.272  render           | Rendering frame 101
04:24.305  render           | Start rendering: Scene, ViewLayer
04:24.305  render           | Engine: EEVEE
04:24.708  render           | Fra: 101 | Rendering 1 / 64 samples
04:25.557  render           | Fra: 101 | Rendering 25 / 64 samples
04:26.413  render           | Fra: 101 | Rendering 50 / 64 samples
04:26.880  render           | Fra: 101 | Rendering 64 / 64 samples
04:27.223  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0101.png'
04:27.225  render           | Time: 00:02.91 (Saving: 00:00.25)
04:27.225  render           | Rendering frame 102
04:27.248  render           | Start rendering: Scene, ViewLayer
04:27.248  render           | Engine: EEVEE
04:27.650  render           | Fra: 102 | Rendering 1 / 64 samples
04:28.480  render           | Fra: 102 | Rendering 25 / 64 samples
04:29.331  render           | Fra: 102 | Rendering 50 / 64 samples
04:29.795  render           | Fra: 102 | Rendering 64 / 64 samples
04:30.137  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0102.png'
04:30.142  render           | Time: 00:02.88 (Saving: 00:00.27)
04:30.142  render           | Rendering frame 103
04:30.182  render           | Start rendering: Scene, ViewLayer
04:30.182  render           | Engine: EEVEE
04:30.622  render           | Fra: 103 | Rendering 1 / 64 samples
04:31.487  render           | Fra: 103 | Rendering 25 / 64 samples
04:32.361  render           | Fra: 103 | Rendering 50 / 64 samples
04:32.839  render           | Fra: 103 | Rendering 64 / 64 samples
04:33.231  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0103.png'
04:33.236  render           | Time: 00:03.04 (Saving: 00:00.28)
04:33.237  render           | Rendering frame 104
04:33.274  render           | Start rendering: Scene, ViewLayer
04:33.274  render           | Engine: EEVEE
04:33.796  render           | Fra: 104 | Rendering 1 / 64 samples
04:34.655  render           | Fra: 104 | Rendering 25 / 64 samples
04:35.538  render           | Fra: 104 | Rendering 50 / 64 samples
04:36.032  render           | Fra: 104 | Rendering 64 / 64 samples
04:36.456  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0104.png'
04:36.457  render           | Time: 00:03.18 (Saving: 00:00.29)
04:36.457  render           | Rendering frame 105
04:36.472  render           | Start rendering: Scene, ViewLayer
04:36.472  render           | Engine: EEVEE
04:37.085  render           | Fra: 105 | Rendering 1 / 64 samples
04:37.935  render           | Fra: 105 | Rendering 25 / 64 samples
04:38.779  render           | Fra: 105 | Rendering 50 / 64 samples
04:39.242  render           | Fra: 105 | Rendering 64 / 64 samples
04:39.663  render           | Saved: '/Users/mishi/elite-dent-website/blender/renders/splash_0105.png'
04:39.665  render           | Time: 00:03.19 (Saving: 00:00.28)
04:39.665  render           | Rendering frame 106
04:39.691  render           | Start rendering: Scene, ViewLayer
04:39.691  render           | Engine: EEVEE
04:40.338  render           | Fra: 106 | Rendering 1 / 64 samples
04:41.132  render           | Fra: 106 | Rendering 25 / 64 samples
04:41.899  render           | Fra: 106 | Rendering 50 / 64 samples
